source_key_ko,source_key_target,target_language,score,confidence,dist_m,title_ko,title_target,link_method
AttractionService:369:ko,AttractionService:369:zhs,zhs,100,high,0,영도다리,影岛大桥,same_id
AttractionService:370:ko,AttractionService:370:zhs,zhs,100,high,0,"중앙공원, 민주공원","中央公园, 民主公园",same_id
AttractionService:371:ko,AttractionService:371:zhs,zhs,100,high,0,"황령산 전망쉼터(한,영,중간,중번,일)",荒岭山观景休息区,same_id
AttractionService:372:ko,AttractionService:372:zhs,zhs,100,high,0,F1963,F1963,same_id
AttractionService:373:ko,AttractionService:373:zhs,zhs,100,high,0,해운대,海云台,same_id
AttractionService:377:ko,AttractionService:377:zhs,zhs,100,high,0,광안리해수욕장,广安里海水浴场,same_id
AttractionService:396:ko,AttractionService:396:zhs,zhs,100,high,0,금정산,金井山,same_id
AttractionService:397:ko,AttractionService:397:zhs,zhs,100,high,0,금강공원&식물원,金刚公园和植物园,same_id
AttractionService:402:ko,AttractionService:402:zhs,zhs,100,high,0,"범어사 (한,영,중간,중번,일)",梵鱼寺,same_id
AttractionService:409:ko,AttractionService:409:zhs,zhs,100,high,0,동래읍성,东莱邑城,same_id
AttractionService:415:ko,AttractionService:415:zhs,zhs,100,high,0,상해거리,上海街,same_id
AttractionService:418:ko,AttractionService:418:zhs,zhs,100,high,0,"이중섭문화거리(한,영,중간,중번,일)",李仲燮文化街,same_id
AttractionService:419:ko,AttractionService:419:zhs,zhs,100,high,0,"복천박물관, 복천동고분군",福泉博物馆/福泉洞古坟群,same_id
AttractionService:420:ko,AttractionService:420:zhs,zhs,100,high,0,벡스코,BEXCO（釜山会展中心）,same_id
AttractionService:421:ko,AttractionService:421:zhs,zhs,100,high,0,"영화의 전당(한,영,중간,중번,일)",电影殿堂,same_id
AttractionService:425:ko,AttractionService:425:zhs,zhs,100,high,0,"장안사(한,영,중간,중번,일)",长安寺,same_id
AttractionService:426:ko,AttractionService:426:zhs,zhs,100,high,0,백양산,白杨山,same_id
AttractionService:430:ko,AttractionService:430:zhs,zhs,100,high,0,성지곡수원지,圣知谷水源地,same_id
AttractionService:432:ko,AttractionService:432:zhs,zhs,100,high,0,"장산(한,영,중간,중번,일)",苌山,same_id
AttractionService:433:ko,AttractionService:433:zhs,zhs,100,high,0,석불사,石佛寺,same_id
AttractionService:439:ko,AttractionService:439:zhs,zhs,100,high,0,"동래향교, 기장향교(한,영,중간,중번,일)",东莱乡校&机张乡校,same_id
AttractionService:444:ko,AttractionService:444:zhs,zhs,100,high,0,"가덕도 연대봉(한,영,중간,중번,일)",加德岛烟台峰,same_id
AttractionService:445:ko,AttractionService:445:zhs,zhs,100,high,0,승학산 억새평원,乘鹤山紫芒平原,same_id
AttractionService:450:ko,AttractionService:450:zhs,zhs,100,high,0,"대룡마을(한,영,중간,중번,일)",大龙村,same_id
AttractionService:456:ko,AttractionService:456:zhs,zhs,100,high,0,대신공원,大新公园,same_id
AttractionService:457:ko,AttractionService:457:zhs,zhs,100,high,0,"화명수목원(한,영,중간,중번,일)",华明树木园,same_id
AttractionService:458:ko,AttractionService:458:zhs,zhs,100,high,0,선암사,千年的芳香，仙岩寺,same_id
AttractionService:459:ko,AttractionService:459:zhs,zhs,100,high,0,운수사,云水寺,same_id
AttractionService:463:ko,AttractionService:463:zhs,zhs,100,high,0,"스포원파크(한,영,중간,중번,일)",SPO1公园,same_id
AttractionService:483:ko,AttractionService:483:zhs,zhs,100,high,0,"우암동 소막마을(한,영,중간,중번,일)",牛岩洞牛幕村,same_id
AttractionService:501:ko,AttractionService:501:zhs,zhs,100,high,0,"충렬사(한,영,중간,중번,일)",忠烈祠,same_id
AttractionService:508:ko,AttractionService:508:zhs,zhs,100,high,0,부산커피박물관,釜山咖啡博物馆,same_id
AttractionService:511:ko,AttractionService:511:zhs,zhs,100,high,0,사상생활사박물관,沙上生活史博物馆,same_id
AttractionService:527:ko,AttractionService:527:zhs,zhs,100,high,0,사직야구장,社稷棒球场,same_id
AttractionService:550:ko,AttractionService:550:zhs,zhs,100,high,0,"부산타워(한,영,중간,중번,일)",可以同时享受文化与旅游的釜山代表地标,same_id
AttractionService:832:ko,AttractionService:832:zhs,zhs,100,high,0,"오션블루 가덕휴게소(한, 중간)",Ocean Blue加德服务区,same_id
AttractionService:833:ko,AttractionService:833:zhs,zhs,100,high,0,"송도용궁구름다리(한,영, 중간, 중번)",松岛龙宫云桥,same_id
AttractionService:838:ko,AttractionService:838:zhs,zhs,100,high,0,"정승빈작가-우암동 소막마을(한,영,중간,중번,일)",追寻釜山过去的痕迹，牛岩洞牛幕村,same_id
AttractionService:876:ko,AttractionService:876:zhs,zhs,100,high,0,"정승빈작가-아미동비석마을(한,영,중간,중번,일)",在墓地上建起的希望“峨嵋洞碑石文化村”,same_id
AttractionService:1014:ko,AttractionService:1014:zhs,zhs,100,high,0,"힐링하기 좋은 부산 어촌마을 (한,영,중간,중번,일)",适合享受治愈时光的釜山渔村,same_id
AttractionService:1016:ko,AttractionService:1016:zhs,zhs,100,high,0,"턴투워드부산(한,영,중간,중번,일)",Turn Toward Busan,same_id
AttractionService:1024:ko,AttractionService:1024:zhs,zhs,100,high,0,"기장 달음산 자연휴양림(한,영,중간,중번,일)",机张达阴山自然休养林,same_id
AttractionService:1031:ko,AttractionService:1031:zhs,zhs,100,high,0,"부산도서관(한,영,중간,중번,일)",机智的釜山图书馆生活,same_id
AttractionService:1142:ko,AttractionService:1142:zhs,zhs,100,high,0,"해운대수목원 (한,영,중간,중번,일)",浩渺的碧波，海云台树木园,same_id
AttractionService:1179:ko,AttractionService:1179:zhs,zhs,100,high,0,"영도 봉산마을(한,영,중간,중번,일)",不沾染一片尘垢的影岛凤山村,same_id
AttractionService:1185:ko,AttractionService:1185:zhs,zhs,100,high,0,"KT&G상상마당 부산(한,영,중간,중번,일)",用文化沟通的复合文化空间釜山KT&G想象空间,same_id
AttractionService:1305:ko,AttractionService:1305:zhs,zhs,100,high,0,"광안종합시장 (한,영,중간,중번,일)",“感性”圣地! 广安综合市场,same_id
AttractionService:1310:ko,AttractionService:1310:zhs,zhs,100,high,0,"롯데월드 어드벤처 부산 (한,영,중간,중번,일) ",釜山乐天世界探险世界,same_id
AttractionService:1322:ko,AttractionService:1322:zhs,zhs,100,high,0,"현대 모터스튜디오 부산(한,영,중간,중번,일) ",复合文化空间现代汽车文化中心釜山,same_id
AttractionService:1329:ko,AttractionService:1329:zhs,zhs,100,high,0,"힙함 가득한 전포공구길(한,영,중간,중번,일) ",潮感十足的田浦工具街,same_id
AttractionService:1422:ko,AttractionService:1422:zhs,zhs,100,high,0,"송도해상케이블카(한,영,중간,중번,일)",清凉指数爆棚的海景松岛海上缆车！,same_id
AttractionService:1434:ko,AttractionService:1434:zhs,zhs,100,high,0,"화명생태공원(한,영,중간,중번,일)",愉快一整天的华明生态公园,same_id
AttractionService:1440:ko,AttractionService:1440:zhs,zhs,100,high,0,"태종대자동차극장(한,영,중간,중번,일)",大自然中的露天影院——太宗台汽车影院,same_id
AttractionService:1444:ko,AttractionService:1444:zhs,zhs,100,high,0,"부산근현대역사관 별관(한,영,중간,중번,일)",变身为华丽综合文化空间的釜山近现代历史馆分馆,same_id
AttractionService:1449:ko,AttractionService:1449:zhs,zhs,100,high,0,"우암동 도시숲(한,영,중간,중번,일)",牛岩洞都市林,same_id
AttractionService:1653:ko,AttractionService:1653:zhs,zhs,100,high,0,"서면미술관(한,영,중간,중번,일)",西面美术馆,same_id
AttractionService:1671:ko,AttractionService:1671:zhs,zhs,100,high,0,"부산현대미술관(한,영,중간,중번,일)",釜山现代美术馆,same_id
AttractionService:1673:ko,AttractionService:1673:zhs,zhs,100,high,0,"대저생태공원(한,영,중간,중번,일)",大渚生态公园,same_id
AttractionService:1674:ko,AttractionService:1674:zhs,zhs,100,high,0,"맥도생태공원(한,영,중간,중번,일)",麦岛生态公园,same_id
AttractionService:1676:ko,AttractionService:1676:zhs,zhs,100,high,0,"금빛노을브릿지(한,영,중간,중번,일)",金色晚霞桥,same_id
AttractionService:1677:ko,AttractionService:1677:zhs,zhs,100,high,0,"감전야생화단지(한,영,중간,중번,일)",甘田野花园区,same_id
AttractionService:1696:ko,AttractionService:1696:zhs,zhs,100,high,0,"국제커피박물관(한,영,중간,중번,일)",国际咖啡博物馆,same_id
AttractionService:1709:ko,AttractionService:1709:zhs,zhs,100,high,0,"박태준기념관(한,영,중간,중번,일)",朴泰俊纪念馆,same_id
AttractionService:1718:ko,AttractionService:1718:zhs,zhs,100,high,0,"다대포해변공원(한,영,중간,중번,일)",多大浦海边公园,same_id
AttractionService:1731:ko,AttractionService:1731:zhs,zhs,100,high,0,"유엔평화공원(한,영,중간,중번,일)",UN和平公园,same_id
AttractionService:1772:ko,AttractionService:1772:zhs,zhs,100,high,0,"정중앙공원(한,영,중간,중번,일)",釜山风水宝地，正中央公园,same_id
AttractionService:1776:ko,AttractionService:1776:zhs,zhs,100,high,0,"복천사(한,영,중간,중번,일)",福泉寺,same_id
AttractionService:1777:ko,AttractionService:1777:zhs,zhs,100,high,0,"인공철새서식지 명품둘레길(한,영,중간,중번,일)",人工候鸟栖息地名品步道,same_id
AttractionService:1796:ko,AttractionService:1796:zhs,zhs,100,high,0,"목련꽃 가득 안은 성암사, 나만 알고 싶은 봄꽃 성지(한,영,중간,중번,일)",玉兰花盛放的惺庵寺，舍不得让别人知道的春花圣地,same_id
AttractionService:1798:ko,AttractionService:1798:zhs,zhs,100,high,0,"땅뫼산 황토숲길(한,영,중간,중번,일)",唐马山黄土林道,same_id
AttractionService:1857:ko,AttractionService:1857:zhs,zhs,100,high,0,"인도문화원(한,영,중간,중번,일)",在韩国体验的最生动的印度,same_id
AttractionService:1862:ko,AttractionService:1862:zhs,zhs,100,high,0,"KF아세안문화원(한,영,중간,중번,일)",想对陌生的“东盟”了解更多？,same_id
AttractionService:1866:ko,AttractionService:1866:zhs,zhs,100,high,0,"오초량(한,영,중간,중번,일)",坐怀100年历史的房屋,same_id
AttractionService:1867:ko,AttractionService:1867:zhs,zhs,100,high,0,"부산이슬람성원(한,영,중간,중번,일)",意犹未尽的异国风情！,same_id
AttractionService:1868:ko,AttractionService:1868:zhs,zhs,100,high,0,"친환경스카이웨이전망대(한,영,중간,중번,일)",一眼俯瞰釜山港！环保Sky Way观景台,same_id
AttractionService:1881:ko,AttractionService:1881:zhs,zhs,100,high,0,"부산근현대역사관 본관(한,영,중간,중번,일)",釜山近现代史一览！！南浦洞亲子景点,same_id
AttractionService:1890:ko,AttractionService:1890:zhs,zhs,100,high,0,"무사이(한, 영, 중간, 중번, 일)",突然想陷入沉思的日子，北区文化艺术复合空间Mousai,same_id
AttractionService:1900:ko,AttractionService:1900:zhs,zhs,100,high,0,"부산 트래블라운지 (한, 영, 중간, 중번, 일)",釜山旅游中心（Travel Lounge）力荐的至尊釜山体验节目,same_id
AttractionService:2013:ko,AttractionService:2013:zhs,zhs,100,high,0,"반여 초록공원 장산계곡(한,영,중간,중번,일)",适合亲子游的树林游乐场与溪谷，盘如绿色公园,same_id
AttractionService:2019:ko,AttractionService:2019:zhs,zhs,100,high,0,"중앙공원(구 대신공원) 대신계곡(한,영,중간,중번,일)",用清新空气和净澈的溪水转换心情！（原）大新公园与大新溪谷,same_id
AttractionService:2024:ko,AttractionService:2024:zhs,zhs,100,high,0,"구덕야영장 계곡(한,영,중간,중번,일)",城市中的治愈首选地！宝藏自然名胜之九德露营场溪谷,same_id
AttractionService:2034:ko,AttractionService:2034:zhs,zhs,100,high,0,"범어사 용성계곡(한,영,중간,중번,일)",伴着清凉的水流感受釜山历史，梵鱼寺龙城溪谷,same_id
AttractionService:2065:ko,AttractionService:2065:zhs,zhs,100,high,0,"용소웰빙공원(한,영,중간,중번,일)",城市中的宝藏散步路线，龙沼健康公园,same_id
AttractionService:2067:ko,AttractionService:2067:zhs,zhs,100,high,0,"국립부산국악원 국악체험관(한,영,중간,중번,일)",寻找我们的声音，国立釜山国乐院国乐体验馆,same_id
AttractionService:2077:ko,AttractionService:2077:zhs,zhs,100,high,0,"부산수학문화관(한,영,중간,중번,일)",我们都可以摆脱“放弃学习数学的人”身份！体验型数学游戏空间“釜山数学文化馆”,same_id
AttractionService:2078:ko,AttractionService:2078:zhs,zhs,100,high,0,"마하사(한,영,중간,중번,일)", 釜山首座寺庙——摩诃寺,same_id
AttractionService:2079:ko,AttractionService:2079:zhs,zhs,100,high,0,"이바구길 사진관(한,영,중간,중번,일)",拍下回忆的故事路照相馆,same_id
AttractionService:2081:ko,AttractionService:2081:zhs,zhs,100,high,0,"북항 친수공원(한,영,중간,중번,일)",冉冉升起的釜山夜景景点，北港亲水公园,same_id
AttractionService:2082:ko,AttractionService:2082:zhs,zhs,100,high,0,"북항재개발 홍보관(한,영,중간,중번,일)",海景也是宣传的一部分！北港再开发宣传馆,same_id
AttractionService:2085:ko,AttractionService:2085:zhs,zhs,100,high,0,"문화예술플랫폼(한,영,중간,중번,일)",所有人都能成为艺术家的地方——文化艺术平台,same_id
AttractionService:2086:ko,AttractionService:2086:zhs,zhs,100,high,0,"북두칠성도서관(한,영,중간,중번,일)",书与人相遇，成为光芒和道路的空间——北斗七星图书馆,same_id
AttractionService:2095:ko,AttractionService:2095:zhs,zhs,100,high,0,"송정 구덕포길(한,영,중간,중번,일)",海云台隐藏的宝石——松亭九德浦路,same_id
AttractionService:2102:ko,AttractionService:2102:zhs,zhs,100,high,0,"망양로 산복도로 전시관(한,영,중간,중번,일)",记录着山腹道路历史的“望洋路山腹道路展览馆”,same_id
AttractionService:2104:ko,AttractionService:2104:zhs,zhs,100,high,0,"닥밭골 벽화마을(한,영,중간,중번,일)",缤纷色彩交织的“楮田谷壁画村”,same_id
AttractionService:2105:ko,AttractionService:2105:zhs,zhs,100,high,0,"대청스카이전망대(한,영,중간,중번,일)",俯瞰釜山的地方——大厅天空观景台,same_id
AttractionService:2106:ko,AttractionService:2106:zhs,zhs,100,high,0,"색채마을(한,영,중간,중번,일)",为望阳路注入五颜六色的活力，“色彩村”,same_id
AttractionService:2119:ko,AttractionService:2119:zhs,zhs,100,high,0,"뮤직컴플렉스 서울 부산점(한,영,중간,중번,일)",在2万多张黑胶唱片海洋中遨游！Music Complex Seoul釜山店,same_id
AttractionService:2121:ko,AttractionService:2121:zhs,zhs,100,high,0,"누리마루 APEC하우스 (한,영,중간,중번,일)",一边欣赏美丽的夜景一边享受夜间散步——APEC世峰楼,same_id
AttractionService:2133:ko,AttractionService:2133:zhs,zhs,100,high,0,"용호 별빛공원(한,영,중간,중번,일)",白天和夜晚都很特别！散步好去处“龙湖星光公园”,same_id
AttractionService:2138:ko,AttractionService:2138:zhs,zhs,100,high,0,"부산 워케이션 거점센터(한,영,중간,중번,일)",工作度假者们的圣地——釜山工作度假据点中心,same_id
AttractionService:2139:ko,AttractionService:2139:zhs,zhs,100,high,0,"더휴일X데스커 워케이션 센터(한,영,중간,중번,일)",工作和度假两手抓！THE HYUIL x DESKER工作度假中心,same_id
AttractionService:2140:ko,AttractionService:2140:zhs,zhs,100,high,0,"씨씨윗북 북스토어(한,영,중간,중번,일)",一边眺望影岛海景，一边享受工作和休息——氛围宁静的“SEE SEA WITH BOOK”,same_id
AttractionService:2143:ko,AttractionService:2143:zhs,zhs,100,high,0,"패스파인더 남포점(한,영,중간,중번,일)",“一起走世上没有的路”——Pathfinder南浦店,same_id
AttractionService:2145:ko,AttractionService:2145:zhs,zhs,100,high,0,"도모헌(한,영,중간,중번,일)",共同“图谋”釜山未来的空间——图谋轩,same_id
AttractionService:2153:ko,AttractionService:2153:zhs,zhs,100,high,0,"동삼동패총전시관(한,영,중간,중번,일)",邂逅新石器时代的影岛，“东三洞贝冢展览馆”,same_id
AttractionService:2155:ko,AttractionService:2155:zhs,zhs,100,high,0,"부산시민공원 역사문화관(한,영,중간,중번,일)",关于海厄利亚营的一切——釜山市民公园历史文化馆,same_id
