candidate_id,title_ko,primary_status,pg_high_count,pg_manual_count,best_pg_confidence,representative_photo_id,representative_photo_url,representative_title,selection_score,classification,reason
busan-A-00049,렛츠런파크 부산경남,review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00050,국립부산과학관,review_required,1,0,high,2928390,https://tong.visitkorea.or.kr/cms/resource_photo/90/2928390_image2_1.jpg,국립부산과학관,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00051,송상현광장,review_required,1,0,high,2928651,https://tong.visitkorea.or.kr/cms/resource_photo/51/2928651_image2_1.jpg,송상현광장,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00052,어린이대공원,review_required,1,4,high,2928653,https://tong.visitkorea.or.kr/cms/resource_photo/53/2928653_image2_1.jpg,어린이대공원,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00053,국립부산국악원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00054,삼광사,review_required,0,5,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00055,청사포와 미포,review_required,0,24,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00056,부산시민공원,review_required,0,13,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00057,"호천마을(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00058,"봉래산(한,영,중간,중번,일)",review_required,0,27,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00059,영화의 거리,review_required,0,7,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00060,APEC나루공원,review_required,2,0,high,2928038,https://tong.visitkorea.or.kr/cms/resource_photo/38/2928038_image2_1.jpg,APEC 나루공원,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00061,"40계단, 문화관",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00062,감천문화마을,review_required,64,15,high,2540925,http://tong.visitkorea.or.kr/cms2/website/25/2540925.jpg,감천문화마을,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00063,다대포 해수욕장,review_required,59,16,high,2443421,http://tong.visitkorea.or.kr/cms2/website/21/2443421.jpg,다대포해수욕장,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00064,부산영화체험박물관/씨네뮤지엄,review_required,0,10,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00065,"용두산공원(한,영,중간,중번,일)",review_required,0,112,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00066,영도다리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00067,"중앙공원, 민주공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00068,"황령산 전망쉼터(한,영,중간,중번,일)",review_required,0,4,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00069,F1963,review_required,25,0,high,2669593,http://tong.visitkorea.or.kr/cms2/website/93/2669593.jpg,F1963,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00070,해운대,review_required,0,369,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00071,광안리해수욕장,review_required,25,2,high,2569148,http://tong.visitkorea.or.kr/cms2/website/48/2569148.jpg,광안리해수욕장,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00072,금정산,review_required,0,43,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00073,금강공원&식물원,review_required,0,6,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00074,"범어사 (한,영,중간,중번,일)",review_required,0,4,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00075,동래읍성,review_required,0,45,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00076,상해거리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00077,"이중섭문화거리(한,영,중간,중번,일)",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00078,"복천박물관, 복천동고분군",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00079,벡스코,review_required,11,20,high,1931385,http://tong.visitkorea.or.kr/cms2/website/85/1931385.jpg,벡스코,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00080,"영화의 전당(한,영,중간,중번,일)",review_required,0,33,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00081,"장안사(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00082,백양산,review_required,0,4,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00083,성지곡수원지,review_required,0,3,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00084,"장산(한,영,중간,중번,일)",review_required,0,2,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00085,석불사,review_required,1,15,high,1345251,http://tong.visitkorea.or.kr/cms2/website/51/1345251.jpg,석불사,24,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00086,"동래향교, 기장향교(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00087,"가덕도 연대봉(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00088,승학산 억새평원,review_required,1,0,high,2927649,https://tong.visitkorea.or.kr/cms/resource_photo/49/2927649_image2_1.jpg,승학산억새평원,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00089,"대룡마을(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00090,대신공원,review_required,1,0,high,2927936,https://tong.visitkorea.or.kr/cms/resource_photo/36/2927936_image2_1.jpg,대신공원,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00091,"화명수목원(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00092,선암사,review_required,1,4,high,2928646,https://tong.visitkorea.or.kr/cms/resource_photo/46/2928646_image2_1.jpg,선암사,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-A-00093,운수사,review_required,0,12,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00094,"스포원파크(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00095,"우암동 소막마을(한,영,중간,중번,일)",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00096,"충렬사(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00097,부산커피박물관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00098,사상생활사박물관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00099,사직야구장,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00100,"부산타워(한,영,중간,중번,일)",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00101,"신평소공원(한, 영)",review_required,0,13,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00102,기장 도예 관광 힐링촌 테마숲(한),review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00103,부산신발이야기(한),review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00104,"오션블루 가덕휴게소(한, 중간)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00106,"정승빈작가-우암동 소막마을(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00107,"부산치유의 숲(한, 영)",review_required,0,4,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00108,구덕문화공원(한),review_required,0,9,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00109,"정승빈작가-아미동비석마을(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00110,"힐링하기 좋은 부산 어촌마을 (한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00111,"턴투워드부산(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00112,"기장 달음산 자연휴양림(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00113,"부산도서관(한,영,중간,중번,일)",review_required,0,2,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00114,"해운대수목원 (한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00115,"영도 봉산마을(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00116,"KT&G상상마당 부산(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00117,"광안종합시장 (한,영,중간,중번,일)",review_required,0,3,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00118,"롯데월드 어드벤처 부산 (한,영,중간,중번,일)",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00119,"현대 모터스튜디오 부산(한,영,중간,중번,일)",review_required,0,10,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00120,"힙함 가득한 전포공구길(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00121,"송도해상케이블카(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00122,"화명생태공원(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00123,"태종대자동차극장(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00124,"부산근현대역사관 별관(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00125,"우암동 도시숲(한,영,중간,중번,일)",review_required,0,26,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00126,"서면미술관(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00127,"부산현대미술관(한,영,중간,중번,일)",review_required,0,4,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00128,"대저생태공원(한,영,중간,중번,일)",review_required,0,11,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-A-00129,"맥도생태공원(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00130,"금빛노을브릿지(한,영,중간,중번,일)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-A-00131,"감전야생화단지(한,영,중간,중번,일)",review_required,0,9,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
